Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UPJ2C220MHD,EOL,160.0,22.00,12.5,20.0,-40,105,5000,3.43,0.20,241,140,,,,,,,,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2C330MHD,EOL,160.0,33.00,12.5,25.0,-40,105,5000,4.56,0.20,311,175,,,,,,,,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2C470MHD,EOL,160.0,47.00,16.0,25.0,-40,105,5000,8.20,0.20,401,220,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2C101MHD,EOL,160.0,100.00,16.0,35.5,-40,105,5000,11.80,0.20,740,330,,,,,,,,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2D010MPD,EOL,200.0,1.00,8.0,11.5,-40,105,3000,1.19,0.20,60,19,,,,,,,,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2D2R2MPD,EOL,200.0,2.20,8.0,11.5,-40,105,3000,1.19,0.20,84,30,,,,,,,,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2D3R3MPD,EOL,200.0,3.30,10.0,12.5,-40,105,5000,1.49,0.20,106,50,,,,,,,,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2D4R7MPD,EOL,200.0,4.70,10.0,16.0,-40,105,5000,1.77,0.20,134,60,,,,,,,,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2D100MPD,EOL,200.0,10.00,10.0,20.0,-40,105,5000,2.34,0.20,180,95,,,,,,,,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2D220MHD,EOL,200.0,22.00,12.5,25.0,-40,105,5000,4.56,0.20,276,145,,,,,,,,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2D330MHD,EOL,200.0,33.00,16.0,25.0,-40,105,5000,8.20,0.20,364,180,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2D470MHD,EOL,200.0,47.00,16.0,25.0,-40,105,5000,8.20,0.20,476,220,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2D101MHD,EOL,200.0,100.00,18.0,40.0,-40,105,5000,17.70,0.20,900,345,,,,,,,,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2E010MPD,EOL,250.0,1.00,8.0,11.5,-40,105,3000,1.19,0.20,65,19,,,,,,,,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2E2R2MPD,EOL,250.0,2.20,10.0,12.5,-40,105,5000,1.49,0.20,95,32,,,,,,,,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2E3R3MPD,EOL,250.0,3.30,10.0,16.0,-40,105,5000,1.77,0.20,123,52,,,,,,,,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2E4R7MPD,EOL,250.0,4.70,10.0,16.0,-40,105,5000,1.77,0.20,147,60,,,,,,,,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2E100MHD,EOL,250.0,10.00,12.5,20.0,-40,105,5000,3.43,0.20,200,98,,,,,,,,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2E220MHD,EOL,250.0,22.00,16.0,25.0,-40,105,5000,8.20,0.20,320,150,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2E330MHD,EOL,250.0,33.00,16.0,25.0,-40,105,5000,8.20,0.20,430,180,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2E470MHD,EOL,250.0,47.00,16.0,30.5,-40,105,5000,9.60,0.20,570,225,,,,,,,,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2E101MHD,EOL,250.0,100.00,18.0,40.0,-40,105,5000,17.70,0.20,1100,345,,,,,,,,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2F010MPD,EOL,315.0,1.00,8.0,11.5,-40,105,5000,1.19,0.20,72,19,,,,,,,,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2F2R2MPD,EOL,315.0,2.20,10.0,12.5,-40,105,5000,1.49,0.20,109,32,,,,,,,,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2F3R3MPD,EOL,315.0,3.30,10.0,16.0,-40,105,5000,1.77,0.20,142,52,,,,,,,,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2F4R7MPD,EOL,315.0,4.70,10.0,20.0,-40,105,5000,2.34,0.20,159,65,,,,,,,,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2F100MHD,EOL,315.0,10.00,12.5,20.0,-40,105,5000,3.43,0.20,226,98,,,,,,,,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2F220MHD,EOL,315.0,22.00,16.0,25.0,-40,105,5000,8.20,0.20,377,150,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2F330MHD,EOL,315.0,33.00,16.0,30.5,-40,105,5000,9.60,0.20,516,185,,,,,,,,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2F470MHD,EOL,315.0,47.00,18.0,35.5,-40,105,5000,14.20,0.20,692,235,,,,,,,,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2V010MPD,EOL,350.0,1.00,10.0,12.5,-40,105,5000,1.49,0.20,75,21,,,,,,,,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2V2R2MPD,EOL,350.0,2.20,10.0,16.0,-40,105,5000,1.77,0.20,117,34,,,,,,,,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2V3R3MPD,EOL,350.0,3.30,10.0,20.0,-40,105,5000,2.34,0.20,146,54,,,,,,,,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2V4R7MPD,EOL,350.0,4.70,10.0,20.0,-40,105,5000,2.34,0.20,166,65,,,,,,,,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2V100MHD,EOL,350.0,10.00,12.5,25.0,-40,105,5000,4.56,0.20,240,100,,,,,,,,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2V220MHD,EOL,350.0,22.00,16.0,25.0,-40,105,5000,8.20,0.20,408,150,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2V330MHD,EOL,350.0,33.00,16.0,35.5,-40,105,5000,11.80,0.20,562,190,,,,,,,,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2V470MHD,EOL,350.0,47.00,18.0,40.0,-40,105,5000,17.70,0.20,758,240,,,,,,,,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2G010MPD,EOL,400.0,1.00,10.0,12.5,-40,105,5000,1.49,0.25,80,17,,,,,,,,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2G2R2MPD,EOL,400.0,2.20,10.0,16.0,-40,105,5000,1.77,0.25,128,28,,,,,,,,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2G3R3MPD,EOL,400.0,3.30,10.0,20.0,-40,105,5000,2.34,0.25,153,47,,,,,,,,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2G4R7MHD,EOL,400.0,4.70,12.5,20.0,-40,105,5000,3.43,0.25,175,55,,,,,,,,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2G100MHD,EOL,400.0,10.00,12.5,25.0,-40,105,5000,4.56,0.25,260,85,,,,,,,,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2G220MHD,EOL,400.0,22.00,16.0,30.5,-40,105,5000,9.60,0.25,452,130,,,,,,,,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2G330MHD,EOL,400.0,33.00,18.0,35.5,-40,105,5000,14.20,0.25,628,170,,,,,,,,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2W010MPD,EOL,450.0,1.00,10.0,16.0,-25,105,5000,1.77,0.25,85,17,,,,,,,,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2W2R2MPD,EOL,450.0,2.20,10.0,20.0,-25,105,5000,2.34,0.25,139,28,,,,,,,,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2W3R3MHD,EOL,450.0,3.30,12.5,20.0,-25,105,5000,3.43,0.25,159,48,,,,,,,,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2W4R7MHD,EOL,450.0,4.70,12.5,25.0,-25,105,5000,4.56,0.25,185,55,,,,,,,,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2W100MHD,EOL,450.0,10.00,16.0,25.0,-25,105,5000,8.20,0.25,280,90,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2W220MHD,EOL,450.0,22.00,16.0,35.5,-25,105,5000,11.80,0.25,496,135,,,,,,,,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPJ2W330MHD,EOL,450.0,33.00,18.0,40.0,-25,105,5000,17.70,0.25,694,170,,,,,,,,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
